time [s],a_c [km],e_c [-],i_c [deg],RAAN_c [deg],ARGP_c [deg],TA_c [deg],a_d [km],e_d [-],i_d [deg],RAAN_d [deg],ARGP_d [deg],TA_d [deg],delta_a [km],delta_e [-],delta_i [deg],delta_RAAN [deg],delta_ARGP [deg],delta_TA [deg]
372.0,8499.99999999995,0.19999999999999285,52.99999999999998,54.99999999999998,40.00000000000418,25.9896597481005,8501.000214021537,0.20100001978849144,53.09999979636044,55.09999948715991,40.00000163489352,26.042255921345994,-1.0002140215856343,-0.0010000197884985906,-0.09999979636046419,-0.09999948715993412,-1.6348893439044332e-06,-0.052596173245493816
373.0,8499.99999999995,0.1999999999999929,52.99999999999998,54.99999999999998,40.00000000000419,26.05795899197697,8501.000219363488,0.20100002028197914,53.099999791633195,55.09999947383486,40.000001678254165,26.110680618608658,-1.000219363537326,-0.0010000202819862303,-0.09999979163321626,-0.09999947383488461,-1.6782499727696631e-06,-0.052721626631687
374.0,8499.999999999955,0.19999999999999277,52.99999999999998,54.99999999999998,40.00000000000425,26.126246111098364,8501.000224821308,0.2010000207861626,53.09999978681362,55.09999946020572,40.000001722625655,26.179093070347925,-1.0002248213531857,-0.0010000207861698418,-0.09999978681364041,-0.09999946020574413,-1.7226214055199307e-06,-0.0528469592495604
375.0,8499.999999999955,0.19999999999999266,52.99999999999998,54.999999999999986,40.00000000000421,26.194521079161152,8501.000230397103,0.20100002130123723,53.09999978190033,55.09999944626656,40.00000176802826,26.24749325002463,-1.000230397148698,-0.0010000213012445747,-0.09999978190035108,-0.09999944626657253,-1.768024048942607e-06,-0.05297217086347672
376.0,8499.99999999995,0.19999999999999293,52.99999999999998,54.99999999999998,40.00000000000425,26.26278386990644,8501.00023609303,0.20100002182740023,53.09999977689187,55.09999943201135,40.000001814482346,26.315881131145318,-1.0002360930793657,-0.0010000218274072992,-0.09999977689189166,-0.09999943201137285,-1.814478096662242e-06,-0.0530972612388787
377.0,8499.99999999995,0.1999999999999928,52.99999999999998,54.99999999999998,40.00000000000421,26.331034457120825,8501.000241911257,0.2010000223648527,53.09999977178681,55.09999941743396,40.00000186200887,26.384256687261754,-1.0002419113061478,-0.0010000223648599094,-0.09999977178683395,-0.09999941743398466,-1.8620046589035155e-06,-0.05322223014092842
378.0,8499.999999999947,0.19999999999999277,52.99999999999998,54.99999999999998,40.00000000000427,26.399272814635776,8501.000247853986,0.20100002291379837,53.09999976658369,55.099999402528184,40.00000191062892,26.452619891971437,-1.0002478540391166,-0.0010000229138056038,-0.09999976658371423,-0.09999940252820494,-1.910624646939141e-06,-0.05334707733566191
379.0,8499.999999999949,0.19999999999999243,52.99999999999998,54.999999999999986,40.00000000000421,26.467498916328132,8501.000253923468,0.20100002347444326,53.09999976128104,55.09999938728769,40.000001960363996,26.520970718917546,-1.0002539235192671,-0.0010000234744508285,-0.0999997612810617,-0.09999938728770275,-1.96035978206055e-06,-0.05347180258941364
380.0,8499.999999999955,0.19999999999999263,52.99999999999998,54.99999999999998,40.00000000000425,26.535712736119645,8501.000260121955,0.20100002404699704,53.099999755877356,55.09999937170604,40.0000020112359,26.589309141788803,-1.000260122000327,-0.0010000240470044164,-0.09999975587737708,-0.09999937170606188,-2.0112316505560557e-06,-0.053596405669157576
381.0,8499.999999999947,0.19999999999999243,52.99999999999998,54.99999999999998,40.00000000000423,26.60391424797784,8501.00026645176,0.20100002463167185,53.09999975037115,55.099999355776745,40.000002063266905,26.657635134319598,-1.000266451812422,-0.0010000246316794192,-0.09999975037116826,-0.09999935577676666,-2.0632626771543983e-06,-0.053720886341757534
382.0,8499.999999999944,0.1999999999999925,52.99999999999998,54.99999999999998,40.00000000000421,26.67210342591513,8501.000272915213,0.20100002522868304,53.099999744760886,55.099999339493145,40.00000211647957,26.725948670290244,-1.0002729152693064,-0.0010000252286905542,-0.09999974476090756,-0.09999933949316642,-2.116475357638592e-06,-0.05384524437511473
383.0,8499.99999999995,0.1999999999999925,52.99999999999998,54.99999999999998,40.0000000000042,26.740280243989694,8501.00027951467,0.20100002583824925,53.099999739045046,55.09999932284854,40.000002170896764,26.794249723526896,-1.0002795147192955,-0.0010000258382567573,-0.09999973904506732,-0.09999932284856072,-2.170892564379301e-06,-0.05396947953720144
384.0,8499.999999999947,0.19999999999999232,52.999999999999986,54.99999999999998,40.00000000000423,26.808444676304973,8501.000286252538,0.2010000264605916,53.0999997332221,55.0999993058361,40.000002226541795,26.862538267901538,-1.0002862525907403,-0.0010000264605992681,-0.09999973322211275,-0.09999930583612127,-2.226537567651121e-06,-0.05409359159656546
385.0,8499.999999999947,0.19999999999999252,52.99999999999998,54.999999999999986,40.00000000000427,26.876596697010044,8501.00029313126,0.20100002709593473,53.09999972729045,55.09999928844887,40.00000228343818,26.93081427733219,-1.0002931313119916,-0.001000027095942213,-0.09999972729047357,-0.09999928844888473,-2.2834339077348886e-06,-0.05421758032214541
386.0,8499.999999999945,0.19999999999999224,52.999999999999986,54.999999999999986,40.00000000000421,26.94473628029967,8501.000300153286,0.20100002774450648,53.09999972124857,55.09999927067983,40.000002341610084,26.999077725782723,-1.000300153340504,-0.0010000277445142425,-0.09999972124858658,-0.09999927067984515,-2.3416058709813115e-06,-0.054341445483053974
387.0,8499.999999999942,0.1999999999999921,52.999999999999986,54.999999999999986,40.00000000000425,27.012863400413963,8501.000307321123,0.20100002840653705,53.09999971509483,55.09999925252182,40.00000240108176,27.067328587263333,-1.000307321181026,-0.0010000284065449505,-0.09999971509484595,-0.09999925252183317,-2.401077509261995e-06,-0.054465186849370184
388.0,8499.999999999942,0.19999999999999227,52.999999999999986,54.999999999999986,40.000000000004285,27.080978031639084,8501.000314637306,0.20100002908226072,53.099999708827646,55.09999923396757,40.00000246187807,27.13556683582999,-1.000314637363772,-0.0010000290822684554,-0.09999970882766007,-0.09999923396758703,-2.461873783943247e-06,-0.054588804190906615
389.0,8499.999999999945,0.19999999999999218,52.99999999999998,54.999999999999986,40.0000000000043,27.149080148306755,8501.000322104395,0.20100002977191453,53.0999997024454,55.09999921500972,40.00000252402394,27.203792445585293,-1.0003221044498787,-0.001000029771922345,-0.09999970244542311,-0.0999992150097313,-2.5240196421805194e-06,-0.0547122972785381
390.0,8499.999999999947,0.1999999999999921,52.999999999999986,54.99999999999998,40.00000000000427,27.217169724794594,8501.000329725011,0.20100003047573922,53.09999969594646,55.09999919564079,40.000002587545154,27.272005390677514,-1.000329725064148,-0.0010000304757471212,-0.0999996959464724,-0.09999919564081239,-2.587540883780548e-06,-0.054835665882919216
391.0,8499.999999999947,0.1999999999999921,53.0,54.99999999999998,40.00000000000427,27.28524673552603,8501.000337501779,0.2010000311939779,53.09999968932918,55.09999917585318,40.000002652467494,27.340205645301612,-1.0003375018313818,-0.001000031193985812,-0.0999996893291808,-0.09999917585319906,-2.65246322328494e-06,-0.05495890977558204
392.0,8499.999999999944,0.19999999999999218,52.99999999999998,54.99999999999998,40.0000000000043,27.353311154970424,8501.000345437375,0.20100003192687718,53.09999968259191,55.099999155639196,40.000002718817214,27.408393183698763,-1.0003454374309513,-0.0010000319268849978,-0.09999968259192826,-0.09999915563921746,-2.7188129152477813e-06,-0.05508202872833934
393.0,8499.999999999945,0.19999999999999235,52.999999999999986,54.99999999999998,40.000000000004285,27.4213629576433,8501.000353534506,0.2010000326746882,53.099999675732974,55.099999134991,40.00000278662112,27.476567980156446,-1.0003535345604178,-0.0010000326746958388,-0.09999967573298818,-0.0999991349910232,-2.786616832395339e-06,-0.05520502251314596
394.0,8499.999999999947,0.19999999999999218,53.0,54.99999999999998,40.0000000000043,27.4894021181059,8501.000361795936,0.20100003343766393,53.09999966875068,55.099999113900644,40.00000285590637,27.54473000900853,-1.0003617959882831,-0.0010000334376717435,-0.09999966875067656,-0.09999911390066529,-2.855902067722127e-06,-0.05532789090262824
395.0,8499.999999999949,0.19999999999999232,53.0,54.99999999999998,40.000000000004306,27.557428610965857,8501.000370224432,0.20100003421606133,53.09999966164331,55.0999990923601,40.00000292670038,27.6128792446356,-1.0003702244830492,-0.0010000342160690068,-0.09999966164330942,-0.09999909236012172,-2.9266960765994554e-06,-0.0554506336697429
396.0,8499.999999999945,0.1999999999999921,53.0,54.99999999999998,40.000000000004285,27.62544241087674,8501.00037882282,0.20100003501014074,53.09999965440919,55.09999907036118,40.0000029990311,27.6810156614646,-1.0003788228750636,-0.0010000350101486422,-0.09999965440918857,-0.09999907036119993,-2.9990268188839764e-06,-0.05557325058785878
397.0,8499.999999999949,0.19999999999999205,53.0,54.99999999999998,40.000000000004334,27.69344349253846,8501.000387593951,0.20100003582016637,53.099999647046566,55.09999904789557,40.00000307292706,27.74913923396894,-1.0003875940019498,-0.0010000358201743276,-0.09999964704656605,-0.09999904789559366,-3.0729227233905476e-06,-0.05569574143047973
398.0,8499.999999999947,0.1999999999999923,53.0,54.99999999999998,40.00000000000435,27.761431830697127,8501.000396540725,0.2010000366464048,53.0999996395537,55.099999024954876,40.000003148416766,27.81724993666904,-1.0003965407777287,-0.0010000366464125165,-0.09999963955370106,-0.09999902495489721,-3.148412417885993e-06,-0.0558181059719125
399.0,8499.999999999947,0.1999999999999921,53.0,54.99999999999998,40.00000000000437,27.829407400145133,8501.000405666071,0.2010000374891272,53.09999963192884,55.09999900153054,40.00000322552957,27.885347744131554,-1.0004056661236973,-0.0010000374891351027,-0.09999963192883854,-0.09999900153056274,-3.2255251980473076e-06,-0.055940343986421226
400.0,8499.99999999995,0.19999999999999216,53.0,54.99999999999998,40.000000000004334,27.89737017572133,8501.000414972968,0.2010000383486076,53.09999962417021,55.09999897761391,40.000003304295085,27.953432630970223,-1.0004149730175413,-0.0010000383486154507,-0.09999962417020924,-0.09999897761392873,-3.304290750349992e-06,-0.05606245524889175
401.0,8499.999999999947,0.19999999999999224,53.0,54.99999999999998,40.00000000000438,27.965320132310747,8501.000424464415,0.20100003922512455,53.09999961627604,55.099998953196184,40.000003384743394,28.02150457184527,-1.0004244644678693,-0.0010000392251323098,-0.09999961627603682,-0.09999895319620578,-3.3847390170649305e-06,-0.05618443953452257
402.0,8499.999999999949,0.19999999999999202,53.0,54.99999999999998,40.000000000004334,28.033257244845206,8501.000434143458,0.20100004011895836,53.099999608244524,55.09999892826845,40.000003466904914,28.08956354146402,-1.0004341435087554,-0.0010000401189663444,-0.09999960824452359,-0.09999892826846946,-3.4669005799514707e-06,-0.056306296618814144
403.0,8499.999999999945,0.19999999999999224,53.0,54.99999999999998,40.00000000000439,28.101181488302664,8501.000444013192,0.20100004103039487,53.09999960007384,55.09999890282166,40.00000355081077,28.157609514580486,-1.0004440132470336,-0.001000041030402632,-0.09999960007384345,-0.09999890282168167,-3.5508063760403275e-06,-0.056428026277821175
404.0,8499.99999999994,0.19999999999999205,52.999999999999986,54.99999999999998,40.00000000000437,28.169092837708053,8501.000454076746,0.2010000419597227,53.09999959176219,55.099998876846655,40.00000363649226,28.225642465995612,-1.0004540768059087,-0.0010000419597306631,-0.09999959176220585,-0.09999887684667641,-3.6364878894801222e-06,-0.05654962828755927
405.0,8499.999999999945,0.19999999999999216,53.0,54.99999999999998,40.00000000000439,28.236991268132474,8501.000464337274,0.20100004290723392,53.09999958330772,55.099998850334096,40.00000372398127,28.293662370557367,-1.0004643373285944,-0.0010000429072417605,-0.09999958330772074,-0.09999885033411715,-3.7239768815311436e-06,-0.05667110242489315
406.0,8499.999999999945,0.1999999999999921,53.0,54.99999999999998,40.00000000000438,28.30487675469411,8501.000474797982,0.2010000438732243,53.09999957470858,55.099998823274575,40.000003813309995,28.361669203160805,-1.000474798036521,-0.001000043873232187,-0.09999957470858334,-0.0999988232745963,-3.8133056179390223e-06,-0.05679244846669462
407.0,8499.999999999942,0.1999999999999919,52.999999999999986,54.99999999999998,40.000000000004334,28.372749272557584,8501.000485462126,0.20100004485799483,53.099999565962925,55.09999879565851,40.00000390451144,28.4296629387478,-1.0004854621838604,-0.0010000448580029242,-0.09999956596293913,-0.09999879565852865,-3.9045071034138346e-06,-0.05691366619021565
408.0,8499.999999999942,0.19999999999999188,52.999999999999986,54.99999999999998,40.00000000000435,28.440608796934274,8501.000496332988,0.2010000458618479,53.09999955706886,55.09999876747619,40.00000399761873,28.49764355230754,-1.0004963330466126,-0.0010000458618560082,-0.09999955706887675,-0.09999876747620817,-3.997614378192793e-06,-0.057034755373265966
409.0,8499.999999999942,0.19999999999999193,52.999999999999986,54.99999999999998,40.00000000000432,28.508455303082588,8501.000507413894,0.20100004688509157,53.09999954802451,55.09999873871777,40.00000409266553,28.565611018876357,-1.0005074139517092,-0.001000046885099637,-0.09999954802452748,-0.09999873871779386,-4.092661207266701e-06,-0.05715571579376899
410.0,8499.99999999994,0.1999999999999919,52.999999999999986,54.99999999999997,40.00000000000435,28.576288766307542,8501.000518708224,0.20100004792803705,53.09999953882795,55.09999870937329,40.00000418968622,28.63356531353762,-1.0005187082842895,-0.0010000479280451446,-0.09999953882796575,-0.09999870937331679,-4.1896818743225595e-06,-0.05727654723007802
411.0,8499.999999999947,0.19999999999999196,52.999999999999986,54.99999999999997,40.00000000000438,28.644109161961158,8501.000530219366,0.20100004899099913,53.0999995294773,55.09999867943261,40.00000428871529,28.701506411422123,-1.0005302194185788,-0.0010000489910071686,-0.09999952947731572,-0.09999867943263752,-4.288710911737326e-06,-0.05739724946096558
412.0,8499.99999999994,0.19999999999999193,52.999999999999986,54.99999999999998,40.00000000000439,28.711916465442442,8501.0005419508,0.2010000500742966,53.099999519970616,55.099998648885474,40.000004389788,28.769434287707746,-1.0005419508597697,-0.0010000500743046759,-0.0999995199706305,-0.09999864888549581,-4.389783612168685e-06,-0.057517822265303664
413.0,8499.999999999942,0.19999999999999188,52.999999999999986,54.99999999999998,40.00000000000438,28.779710652197483,8501.000553906006,0.20100005117825337,53.099999510305956,55.09999861772148,40.000004492940036,28.837348917619938,-1.0005539060639421,-0.0010000511782614907,-0.09999951030597032,-0.09999861772150354,-4.4929356590728275e-06,-0.05763826542245454
414.0,8499.999999999944,0.1999999999999918,52.999999999999986,54.99999999999998,40.00000000000437,28.847491697719185,8501.000566088516,0.20100005230319545,53.099999500481374,55.09999858593009,40.000004598207504,28.905250276431307,-1.0005660885726684,-0.001000052303203658,-0.09999950048138828,-0.09999858593010913,-4.598203133809875e-06,-0.05775857871212153
415.0,8499.999999999942,0.1999999999999919,52.999999999999986,54.99999999999997,40.000000000004405,28.915259577547634,8501.000578501924,0.20100005344945399,53.099999490494895,55.099998553500605,40.00000470562718,28.97313833946187,-1.0005785019820905,-0.0010000534494620794,-0.09999949049490908,-0.09999855350063314,-4.705622771439266e-06,-0.057878761914235355
416.0,8499.99999999994,0.1999999999999918,52.999999999999986,54.99999999999997,40.000000000004356,28.983014267270242,8501.000591149856,0.20100005461736375,53.09999948034457,55.09999852042221,40.00000481523607,29.04101308207928,-1.0005911499156355,-0.0010000546173719593,-0.09999948034458583,-0.09999852042223978,-4.815231712029799e-06,-0.057998814809039345
417.0,8499.999999999944,0.19999999999999182,52.999999999999986,54.99999999999997,40.000000000004405,29.050755742521275,8501.000604035971,0.2010000558072639,53.09999947002839,55.099998486683894,40.00000492707191,29.108874479698564,-1.000604036027653,-0.0010000558072720822,-0.0999994700284077,-0.09999848668392275,-4.927067507765059e-06,-0.05811873717728844
418.0,8499.999999999933,0.1999999999999915,53.00000000000001,54.99999999999998,40.000000000004334,29.118483978982557,8501.000617163982,0.20100005701949725,53.09999945954435,55.09999845227455,40.00000504117292,29.176722507782248,-1.0006171640488901,-0.0010000570195057568,-0.09999945954434253,-0.09999845227456916,-5.041168584796196e-06,-0.05823852879969138
419.0,8499.99999999994,0.1999999999999916,53.00000000000001,54.99999999999997,40.00000000000439,29.18619895238286,8501.000630537657,0.201000058254411,53.099999448890465,55.09999841718288,40.00000515757784,29.24455714184055,-1.0006305377173703,-0.0010000582544194003,-0.09999944889045764,-0.0999984171829098,-5.157573447434061e-06,-0.05835818945768878
420.0,8499.999999999935,0.19999999999999152,53.00000000000001,54.99999999999997,40.00000000000439,29.253900638498585,8501.000644160777,0.20100005951235614,53.09999943806469,55.099998381397455,40.000005276325815,29.31237835743123,-1.0006441608420573,-0.0010000595123646205,-0.09999943806468536,-0.09999838139748363,-5.276321424219077e-06,-0.058477718932643086
421.0,8499.999999999936,0.1999999999999916,53.0,54.99999999999996,40.00000000000439,29.32158901315331,8501.0006580372,0.20100006079368868,53.099999427065015,55.09999834490669,40.000005397456675,29.380186130159718,-1.0006580372628378,-0.0010000607936970773,-0.09999942706501486,-0.0999983449067301,-5.397452284228166e-06,-0.05859711700640702
422.0,8499.999999999944,0.19999999999999168,53.00000000000001,54.99999999999998,40.00000000000439,29.38926405221806,8501.000672170809,0.20100006209876795,53.09999941588935,55.09999830769884,40.00000552101077,29.4479804356791,-1.000672170865073,-0.001000062098776261,-0.09999941588934291,-0.09999830769886131,-5.521006379183291e-06,-0.058716383461039356
423.0,8499.999999999936,0.1999999999999916,53.00000000000001,54.99999999999997,40.00000000000442,29.45692573161134,8501.000686565554,0.2010000634279572,53.099999404535694,55.09999826976201,40.00000564702883,29.51576124969037,-1.000686565617798,-0.0010000634279656029,-0.09999940453568712,-0.09999826976203963,-5.6470244089723565e-06,-0.05883551807903231
424.0,8499.999999999942,0.1999999999999916,53.00000000000001,54.99999999999997,40.000000000004405,29.524574027299046,8501.000701225412,0.20100006478162555,53.099999393001944,55.09999823108415,40.00000577555242,29.58352854794197,-1.0007012254700385,-0.001000064781633947,-0.09999939300193716,-0.09999823108417871,-5.775548011399678e-06,-0.05895452064292428
425.0,8499.999999999938,0.1999999999999916,53.00000000000001,54.99999999999997,40.00000000000442,29.592208915294723,8501.000716154394,0.20100006616014518,53.09999938128604,55.09999819165305,40.00000590662334,29.65128230623054,-1.0007161544563132,-0.0010000661601535787,-0.09999938128603247,-0.09999819165307855,-5.906618923745555e-06,-0.05907339093581854
426.0,8499.99999999994,0.19999999999999146,53.0,54.99999999999996,40.00000000000439,29.659830371659478,8501.000731356606,0.20100006756389235,53.09999936938589,55.099998151456326,40.00000604028417,29.719022500400264,-1.0007313566657103,-0.0010000675639008916,-0.09999936938589116,-0.09999815145636859,-6.040279778574131e-06,-0.05919212874078639
427.0,8499.999999999933,0.19999999999999135,53.00000000000001,54.99999999999997,40.00000000000442,29.72743837250199,8501.000746836145,0.20100006899324865,53.0999993572994,55.09999811048145,40.00000617657796,29.78674910634342,-1.0007468362127838,-0.0010000689932573026,-0.0999993572993958,-0.09999811048147933,-6.17657354240464e-06,-0.05931073384143204
428.0,8499.999999999936,0.1999999999999913,53.0,54.99999999999996,40.00000000000439,29.795032893978576,8501.000762597201,0.20100007044859938,53.09999934502445,55.09999806871571,40.000006315548234,29.85446210000025,-1.0007625972648384,-0.001000070448608087,-0.09999934502445029,-0.099998068715756,-6.3155438425610555e-06,-0.059429206021675895
429.0,8499.999999999936,0.19999999999999135,53.0,54.99999999999996,40.00000000000439,29.86261391229336,8501.000778643966,0.2010000719303346,53.099999332558916,55.09999802614626,40.000006457239394,29.922161457358595,-1.0007786440291966,-0.0010000719303432382,-0.09999933255891591,-0.09999802614630227,-6.457235002699235e-06,-0.05954754506523585
430.0,8499.99999999994,0.19999999999999127,53.0,54.99999999999996,40.000000000004405,29.93018140369807,8501.000794980728,0.20100007343884851,53.0999993199007,55.09999798276005,40.000006601695986,29.989847154454818,-1.0007949807877594,-0.0010000734388572463,-0.09999931990069655,-0.09999798276009386,-6.601691580954139e-06,-0.059665750756746405
431.0,8499.999999999935,0.19999999999999124,53.00000000000001,54.99999999999998,40.00000000000443,29.997735344492337,8501.00081161179,0.20100007497454003,53.09999930704764,55.0999979385439,40.00000674896358,30.05751916737289,-1.0008116118551698,-0.0010000749745487925,-0.09999930704763216,-0.0999979385439218,-6.7489591515368375e-06,-0.05978382288055428
432.0,8499.999999999933,0.19999999999999135,53.0,54.99999999999996,40.00000000000442,30.065275711023578,8501.000828541513,0.20100007653781243,53.09999929399759,55.099997893484435,40.00000689908796,30.125177472245134,-1.0008285415806313,-0.0010000765378210819,-0.09999929399759111,-0.09999789348447763,-6.8990835373483606e-06,-0.05990176122155688
433.0,8499.999999999929,0.199999999999991,53.00000000000001,54.99999999999997,40.000000000004405,30.13280247968697,8501.000845774306,0.20100007812907406,53.09999928074841,55.09999784756813,40.00000705211579,30.192822045251734,-1.0008457743770123,-0.0010000781290830651,-0.09999928074840625,-0.09999784756816155,-7.052111385519311e-06,-0.06001956556476529
434.0,8499.999999999933,0.1999999999999912,53.00000000000001,54.99999999999997,40.00000000000445,30.200315626925757,8501.000863314632,0.2010000797487368,53.09999926729794,55.09999780078126,40.00000720809413,30.260452862621268,-1.0008633146990178,-0.0010000797487455804,-0.09999926729793174,-0.0999978007812885,-7.208089684240804e-06,-0.06013723569551033
435.0,8499.99999999993,0.19999999999999094,53.00000000000001,54.99999999999997,40.00000000000439,30.267815129231042,8501.000881167,0.201000081397218,53.09999925364398,55.09999775310995,40.00000736707065,30.328069900630425,-1.0008811670686555,-0.0010000813972270706,-0.099999253643972,-0.0999977531099816,-7.367066260144384e-06,-0.06025477139938218
436.0,8499.99999999993,0.19999999999999082,53.00000000000001,54.99999999999998,40.00000000000444,30.33530096314181,8501.000899335968,0.2010000830749393,53.09999923978436,55.09999770454014,40.000007529093764,30.395673135604074,-1.0008993360370368,-0.0010000830749484768,-0.09999923978435277,-0.09999770454015788,-7.529089323554672e-06,-0.060372172462265894
437.0,8499.999999999929,0.19999999999999082,53.00000000000001,54.99999999999998,40.00000000000444,30.402773105245238,8501.00091782614,0.2010000847823268,53.099999225716886,55.09999765505758,40.00000769421239,30.463262543915217,-1.000917826211662,-0.001000084782335986,-0.09999922571687847,-0.09999765505759939,-7.694207951658427e-06,-0.06048943866997902
438.0,8499.99999999993,0.199999999999991,53.00000000000001,54.99999999999998,40.000000000004455,30.470231532176445,8501.00093664218,0.20100008651981238,53.09999921143938,55.09999760464787,40.000007862476096,30.53083810198532,-1.000936642249144,-0.0010000865198213915,-0.09999921143937485,-0.0999976046478892,-7.862471640862623e-06,-0.06060656980887558
439.0,8499.99999999993,0.19999999999999082,53.00000000000001,54.99999999999998,40.00000000000444,30.53767622061864,8501.000955788797,0.20100008828783097,53.099999196949625,55.09999755329641,40.00000803393513,30.598399786284137,-1.000955788866122,-0.0010000882878401507,-0.0999991969496179,-0.09999755329643278,-8.033930690487523e-06,-0.06072356566549786
440.0,8499.99999999993,0.19999999999999082,53.00000000000001,54.99999999999998,40.00000000000444,30.60510714730322,8501.000975270754,0.2010000900868236,53.099999182245405,55.09999750098845,40.00000820864027,30.66594757332958,-1.0009752708228916,-0.0010000900868327722,-0.09999918224539783,-0.09999750098847215,-8.208635826179034e-06,-0.06084042602635975
441.0,8499.99999999993,0.19999999999999082,53.00000000000001,54.99999999999998,40.00000000000444,30.67252428900966,8501.000995092863,0.20100009191723536,53.09999916732449,55.09999744770899,40.00000838664289,30.733481439688273,-1.0009950929324987,-0.0010000919172445388,-0.09999916732448355,-0.09999744770901486,-8.38663844859866e-06,-0.06095715067861107
442.0,8499.999999999925,0.19999999999999082,53.000000000000014,54.99999999999998,40.00000000000444,30.7399276225657,8501.001015259977,0.20100009377951644,53.09999915218468,55.09999739344293,40.000008567995174,30.801001361974883,-1.0010152600516449,-0.0010000937795256182,-0.09999915218466526,-0.09999739344295477,-8.567990732899489e-06,-0.061073739409184924
443.0,8499.99999999993,0.19999999999999074,53.00000000000001,54.99999999999998,40.00000000000445,30.807317124847266,8501.001035777024,0.20100009567412166,53.09999913682372,55.0999973381749,40.00000875274977,30.86850731685292,-1.0010357770934206,-0.0010000956741309242,-0.09999913682371186,-0.09999733817492285,-8.752745323192812e-06,-0.0611901920056539
444.0,8499.999999999929,0.19999999999999066,53.000000000000014,54.99999999999998,40.00000000000446,30.87469277277863,8501.001056648971,0.20100009760151105,53.099999121239385,55.099997281889415,40.00000894096008,30.93599928103397,-1.0010566490418569,-0.0010000976015203944,-0.09999912123937094,-0.09999728188943635,-8.940955616765223e-06,-0.06130650825533834
445.0,8499.999999999935,0.1999999999999908,53.00000000000001,54.999999999999986,40.000000000004476,30.94205454333228,8501.001077880834,0.2010000995621493,53.09999910542942,55.09999722457077,40.000009132680155,31.003477231278353,-1.0010778808991745,-0.0010000995621584907,-0.09999910542941137,-0.09999722457078519,-9.132675678813484e-06,-0.06142268794607375
446.0,8499.999999999933,0.19999999999999044,53.000000000000014,54.99999999999998,40.000000000004476,31.009402413529074,8501.001099477688,0.20100010155650622,53.09999908939157,55.099997166203046,40.00000932796462,31.070941144394965,-1.0010994777549058,-0.0010001015565157811,-0.09999908939155233,-0.09999716620306742,-9.32796014296855e-06,-0.06153873086589101
447.0,8499.999999999922,0.19999999999999052,53.00000000000001,54.999999999999986,40.000000000004526,31.076736360438275,8501.001121444659,0.20100010358505654,53.09999907312358,55.09999710677018,40.0000095268689,31.138390997241036,-1.001121444736782,-0.0010001035850660256,-0.09999907312356981,-0.09999710677019635,-9.52686437472039e-06,-0.06165463680276062
448.0,8499.999999999929,0.19999999999999035,53.000000000000014,54.99999999999998,40.00000000000451,31.144056361177565,8501.001143786929,0.20100010564827928,53.09999905662319,55.09999704625589,40.00000972944892,31.20582676672267,-1.001143786999819,-0.0010001056482889237,-0.09999905662317587,-0.09999704625591477,-9.729444407469146e-06,-0.06177040554510427
449.0,8499.999999999925,0.19999999999999032,53.00000000000001,54.99999999999998,40.00000000000453,31.211362392912942,8501.00116650973,0.2010001077466596,53.09999903988815,55.099996984643695,40.0000099357614,31.273248429794403,-1.0011665098045341,-0.001000107746669282,-0.09999903988813941,-0.09999698464371676,-9.93575686436543e-06,-0.06188603688146088
450.0,8499.999999999925,0.19999999999999027,53.00000000000001,54.99999999999998,40.00000000000452,31.27865443285903,8501.001189618357,0.20100010988068753,53.09999902291616,55.099996921916905,40.00001014586373,31.340655963459444,-1.0011896184314537,-0.0010001098806972641,-0.09999902291615115,-0.09999692191692588,-1.0145859214105712e-05,-0.062001530600412025
451.0,8499.999999999933,0.19999999999999038,53.00000000000001,54.99999999999998,40.000000000004555,31.34593245827884,8501.001213118136,0.20100011205085697,53.09999900570496,55.09999685805867,40.00001035981389,31.408049344769843,-1.0012131182029407,-0.0010001120508665862,-0.09999900570495157,-0.09999685805868808,-1.0359809337501247e-05,-0.062116886491004664
452.0,8499.99999999993,0.19999999999999032,53.00000000000001,54.99999999999998,40.00000000000457,31.413196446484037,8501.00123701448,0.20100011425766864,53.09999898825227,55.09999679305192,40.00001057767073,31.47542855082615,-1.0012370145486784,-0.0010001142576783195,-0.09999898825225984,-0.0999967930519432,-1.057766615986111e-05,-0.062232104342115235
453.0,8499.999999999925,0.1999999999999902,53.00000000000001,54.99999999999998,40.00000000000457,31.480446374834752,8501.001261312835,0.20100011650162733,53.099998970555795,55.099996726879375,40.000010799493566,31.542793558777753,-1.0012613129092642,-0.001000116501637116,-0.09999897055578799,-0.09999672687939665,-1.0799488997292883e-05,-0.06234718394300032
454.0,8499.999999999925,0.19999999999999052,53.00000000000001,54.999999999999986,40.000000000004604,31.5476822207397,8501.001286018713,0.20100011878324298,53.09999895261327,55.09999665952355,40.000011025342545,31.61014434582282,-1.001286018787141,-0.0010001187832524572,-0.0999989526132623,-0.09999665952356196,-1.102533794039573e-05,-0.062462125083122544
455.0,8499.999999999922,0.1999999999999901,53.00000000000001,54.99999999999998,40.000000000004576,31.614903961656424,8501.001311137667,0.20100012110303125,53.09999893442237,55.09999659096679,40.0000112552786,31.67748088920826,-1.0013111377447785,-0.0010001211030411516,-0.0999989344223664,-0.09999659096681057,-1.1255274024790651e-05,-0.06257692755183797
