time,chief_r_x,chief_r_y,chief_r_z,chief_v_x,chief_v_y,chief_v_z,deputy_r_x,deputy_r_y,deputy_r_z,deputy_v_x,deputy_v_y,deputy_v_z,deputy_rho_x,deputy_rho_y,deputy_rho_z,deputy_rho_dot_x,deputy_rho_dot_y,deputy_rho_dot_z
10.0,770.3872134609505,5753.4945602642065,3541.888793878487,-6.269617404865253,-2.2714051675721163,5.086490387858691,764.4183953206929,5744.729745453337,3542.633189218301,-6.264525272545533,-2.2897702433541793,5.098123712981343,-7.704321452618091,7.303068303062649,0.5581374362724196,0.00010489974223820177,0.01774297208894586,0.018745049251915186
11.0,764.1171090967645,5751.219508918324,3546.973038285134,-6.270589997516185,-2.278697033833012,5.081997357258512,758.1533852257304,5742.436322195013,3547.729058826923,-6.265493587953172,-2.2970757773021426,5.0936144300357,-7.7042103275980764,7.320812026424663,0.5768821265895833,0.00011735022888187396,0.017744469443520552,0.018744327409267982
12.0,757.8460361182063,5748.937167179716,3552.052786458186,-6.27155463330445,-2.2859859505665554,5.0774979222060805,751.887410803946,5740.135594893189,3552.820415931469,-6.266453925884284,-2.304378327882288,5.089098706381564,-7.704086752306464,7.33855723156659,0.5956260831459642,0.00012980027749741156,0.017745935648611946,0.018743581731146524
13.0,751.5740024830494,5746.647538005277,3557.1280319978073,-6.272511310412811,-2.2932719030413407,5.07299209193895,745.6204800337271,5737.82756653865,3557.9072540958896,-6.267406284521597,-2.311677880258298,5.0845765513395165,-7.703950727203423,7.356303887338073,0.6143692821074411,0.0001422498447695205,0.017747370702331428,0.018742812219486493
14.0,745.3010161508707,5744.350624366627,3562.198768513412,-6.273460027052332,-2.3005548765369195,5.068479875717095,739.3526008952642,5735.512240137015,3562.989566893466,-6.268350662076395,-2.318974419605012,5.080047974252841,-7.703802252792101,7.374051962586702,0.6331116996411545,0.00015469888738729558,0.017748774602951344,0.018742018876311942
15.0,739.0270850830218,5742.0464292501,3567.2649896236835,-6.27440078146239,-2.3078348563438897,5.063961282822859,733.0837813705224,5733.189618708721,3568.067347906835,-6.269287056788539,-2.3262679311085135,5.07551298448746,-7.7036413296183675,7.391801426159104,0.6518533119170126,0.0001671473620465328,0.017750147348901745,0.018741201703731863
16.0,732.7522172426004,5739.734955656735,3572.326688956601,-6.275333571910679,-2.3151118277639835,5.059436322560896,726.8140294432125,5730.859705289014,3573.1405907280105,-6.270215466926465,-2.33355839996622,5.070971591431884,-7.703467958271946,7.409552246899228,0.6705940951063989,0.00017959522544689667,0.01775148893877398,0.018740360703940185
17.0,726.4764205944228,5737.416206602264,3577.383860149458,-6.2762583966932235,-2.322385776110154,5.054905004258112,720.5433530987624,5728.5225029279345,3578.2092889584055,-6.271135890787203,-2.3408458113869726,5.066423804497146,-7.703282139385821,7.427304393650925,0.6893340253834103,0.00019204243429555776,0.017752799371318018,0.018739495879217645
18.0,720.199703104995,5735.090185117098,3582.4364968488862,-6.277175254134385,-2.3296566867066653,5.05036733726361,714.2717603242891,5726.178014690312,3583.273436208856,-6.27204832669638,-2.348130150591124,5.061869633116745,-7.703083873636035,7.445057835256017,0.7080730789241452,0.0002044889453040044,0.017754078645442296,0.018738607231928085
19.0,713.9220727424843,5732.756894246322,3587.484592710878,-6.278084142586873,-2.336924544889178,5.045823330948632,707.9992591085693,5723.826243655747,3588.333026099642,-6.272952773008232,-2.355411402810628,5.057309086746593,-7.7028731617427715,7.462812540555702,0.7268112319075595,0.00021693471519239164,0.017755326760218508,0.01873769476452194
20.0,707.6435374766911,5730.416337049676,3592.5281414008077,-6.278985060431748,-2.3441893360048387,5.041272994706498,701.7258574420113,5721.467192918604,3593.388052260512,-6.273849228105608,-2.3626895532891297,5.0527421748649495,-7.702650004467791,7.480568478390054,0.7455484605142684,0.000229379700687286,0.017756543714874236,0.018736758479534606
21.0,701.3641052790208,5728.068516601549,3597.5671365934536,-6.2798780060784365,-2.351451045412366,5.036716337952553,695.4515633166262,5719.100865587998,3598.4385083307016,-6.274737690399984,-2.369964587282052,5.048168906972366,-7.702414402617407,7.498325617598703,0.7642847409282829,0.00024182385852276195,0.01775772950879873,0.018735798379587394
22.0,695.083784122455,5725.713435990964,3602.601571973021,-6.2807629779647325,-2.3587096584821383,5.0321533701241075,689.1763847259995,5716.72726478778,3603.4843879589603,-6.275618158331467,-2.3772364900566854,5.043589292591627,-7.702166357040713,7.516083927020776,0.7830200493360873,0.00025426714544084586,0.017758884141541774,0.01873481446738475
23.0,688.8025819815233,5723.35109832157,3607.631441233163,-6.281639974556809,-2.365965160596282,5.027584100680376,682.9003296652619,5714.34639365653,3608.52568480357,-6.276490630368801,-2.384505246892277,5.039003341267689,-7.7019058686315525,7.533843375494774,0.8017543619267711,0.00026670951819076846,0.0177600076128126,0.018733806745717077
24.0,682.5205068322751,5720.981506711626,3612.6567380770034,-6.2825089943492225,-2.373217537148758,5.023008539102423,676.6234061310613,5711.958255347545,3613.56239253237,-6.277355105009377,-2.391770843080118,5.034411062567622,-7.701632938323961,7.551603931859091,0.8204876548918555,0.00027915093353154605,0.017761099922476983,0.01873277521745954
25.0,676.237566652251,5718.604664293992,3617.677456217157,-6.283370035864922,-2.380466773545447,5.018426694893099,670.3456221215339,5709.562853028819,3618.594504822776,-6.278211580779241,-2.3990332639236307,5.02981246608055,-7.7013475670984075,7.569365564952483,0.839219904427116,0.0002915913482324176,0.017762161070565757,0.018731719885573088
26.0,669.9537694204543,5716.220574216115,3622.6935893757536,-6.284223097655256,-2.38771285520424,5.013838577576988,664.0669856362754,5707.16018988304,3623.622015361805,-6.2790600562330985,-2.40629249473846,5.025207561417592,-7.701049755975971,7.587128243613132,0.8579510867296893,0.00030403071907055684,0.017763191057265457,0.01873064075310349
27.0,663.6691231173229,5713.829239640019,3627.7051312844574,-6.285068178299975,-2.394955767555122,5.009244196700341,657.7875046763124,5704.750269107575,3628.644917846096,-6.279900529954319,-2.4135485208525584,5.0205963582118,-7.7007395060228525,7.604891936679877,0.8766811780006568,0.0003164690028336307,0.01776418988292489,0.018729537823179657
28.0,657.3836357247008,5711.430663742293,3632.7120756844897,-6.285905276407241,-2.4021954960402607,5.004643561831025,651.5071872440741,5702.333093914455,3633.663205981932,-6.280733000554947,-2.4208013276062754,5.015978866118099,-7.700416818347285,7.6226566129921505,0.8954101544444574,0.000328906156319508,0.017765157548050293,0.0187284110990166
29.0,651.0973152258093,5709.0248497140765,3637.714416326651,-6.286734390613633,-2.4094320261140907,5.000036682558456,645.226041343363,5699.908667530365,3638.6768734852617,-6.281557466675703,-2.428050900352445,5.011355094813227,-7.7000816941017485,7.640422241389702,0.9141379922686806,0.0003413421363363811,0.017766094053310026,0.01872726058391487
30.0,644.8101696052194,5706.611800761048,3642.712146971342,-6.287555519584152,-2.4166653432434027,4.995423568493542,638.9440749793267,5697.476993196631,3643.685914081721,-6.282373926985993,-2.435297224456472,5.006725053995674,-7.699734134480683,7.658188790712959,0.9328646676837523,0.0003537768997045436,0.01776699939953065,0.01872608628125777
31.0,638.5222068488224,5704.191520103412,3647.7052613885844,-6.2883686620122266,-2.4238954329074276,4.990804229268625,632.6612961584291,5695.038074169207,3648.6903215066554,-6.28318238018391,-2.4425402852964218,5.002088753385624,-7.699374140722182,7.675956229803036,0.9515901569035081,0.00036621040325475647,0.017767873587697866,0.018724888194515715
32.0,632.2334349438023,5701.76401097589,3652.6937533580435,-6.289173816619717,-2.431122280597924,4.986178674537419,626.3777128884213,5692.591913718663,3653.6900895051417,-6.283982824996244,-2.449780068263106,4.997446202724888,-7.6990017141082205,7.6937245275026305,0.9703144361458406,0.0003786426038309334,0.017768716618959547,0.01872366632724239
33.0,625.9438618786069,5699.329276627705,3657.6776166690483,-6.28997098215692,-2.438345871819263,4.981546913974949,620.0933331783139,5690.138515130171,3658.685211832009,-6.28477526017848,-2.4570165587601704,4.992797411776846,-7.698616855962809,7.7114936526554985,0.989037481632153,0.00039107345828725236,0.017769528494619782,0.018722420683074812
34.0,619.6534956429194,5696.887320322569,3662.6568451206144,-6.290760157402575,-2.4455661920885157,4.976908957277492,613.8081650383469,5687.677881703494,3663.6756822518605,-6.285559684514809,-2.464249742204182,4.988142390326388,-7.69821956765474,7.729263574106985,1.0077592695876099,0.00040350292349358025,0.017770309216145537,0.018721151265737885
35.0,613.3623442276304,5694.4381453386695,3667.6314325214635,-6.291541341163867,-2.452783226935537,4.972264814162515,607.5222164799625,5685.210016752971,3668.6614945390957,-6.286336096818128,-2.4714796040247147,4.983481148179847,-7.697809850593478,7.7470342607036855,1.026479776240648,0.000415930956330756,0.017771058785159714,0.018719858079038667
36.0,607.0704156248086,5691.981754968659,3672.601372690046,-6.292314532276432,-2.4599969619030535,4.9676144943686165,601.235495515775,5682.734923607505,3673.64264247793,-6.287104495930046,-2.478706129664439,4.978813695164943,-7.697387706233877,7.764805681293711,1.045198977823724,0.00042835751369363004,0.01777177720344831,0.01871854112687024
37.0,600.777717827673,5689.5181525196385,3677.5666594545605,-6.293079729604357,-2.467207382546747,4.962958007655462,594.9480101595433,5680.252605610551,3678.6191198624188,-6.2878648807208855,-2.485929304579206,4.974140041130714,-7.696953136072123,7.782577804727684,1.0639168505738548,0.0004407825524916139,0.01777246447295304,0.01871720041320906
38.0,594.4842588305644,5687.04734131315,3682.5272866529767,-6.293836932040187,-2.474414474435341,4.958295363803725,588.6597684261411,5677.763066120099,3683.590920496475,-6.288617250089689,-2.4931491142381343,4.969460195947461,-7.696506141648927,7.800350599857573,1.0826333707311406,0.0004532060296483613,0.017773120595777778,0.018715835942116277
39.0,588.1900466289168,5684.569324685159,3687.483248133055,-6.294586138504927,-2.4816182231506856,4.953626572615025,582.3707783315292,5675.266308508666,3688.558038193894,-6.289361602964219,-2.5003655441236985,4.964774169506678,-7.696046724547178,7.818124035537604,1.1013485145401547,0.000465627902100689,0.017773745574184614,0.01871444771773811
40.0,581.8950892192289,5682.084105986041,3692.434537752368,-6.295327347948045,-2.4888186142878426,4.948951643911865,576.0810478927259,5672.762336163278,3693.520466778373,-6.290097938300964,-2.507578579731813,4.960081971720998,-7.695574886393697,7.835898080624886,1.120062258249978,0.00047804812680283214,0.017774339410596227,0.018713035744304253
41.0,575.5993945990358,5679.591688580573,3697.3811493783214,-6.296060559347474,-2.49601563345517,4.944270587537573,569.7905851277787,5670.251152485458,3698.4782000835316,-6.290826255085137,-2.514788206571919,4.9553836125241215,-7.695090628857352,7.853672703978788,1.13877457811371,0.0004904666607238282,0.017774902107592538,0.018711600026130922
